id,seed,creation_mode,gmean_inv,dem_fpr,dem_ppv,num_leaves,actual_depth,actual_leaves,criterion,max_depht,min_samples_split,max_leaf_nodes,class_weight
P14TI18HQS,107,inicialization,0.18875425540736546,0.1388888888888889,0.050000000000000044,9,4,9,0,,2,,
CRUMLMJ8IP,107,inicialization,0.0,1.0,0.0,7,4,7,1,4,2,9,
XHEKE5MJ3R,107,inicialization,0.26620061429465725,0.2777777777777778,0.06666666666666665,4,3,4,0,3,19,8,2
TZSTCZTKOO,107,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,3,2,3,1,4,32,8,7
NS45962VAY,107,inicialization,0.03923107716947716,1.0,0.1428571428571429,6,4,6,1,4,3,8,8
H6VQAOZ8SQ,107,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,3,2,3,0,4,38,5,6
6PZ10I0201,107,inicialization,0.09417837268432339,1.0,0.16666666666666663,5,3,5,1,3,8,6,9
ZPTUJ5FB68,107,inicialization,0.4008553104847219,0.3055555555555556,0.0,3,2,3,1,3,36,4,2
J2J0NDHETK,107,inicialization,0.26620061429465725,0.2777777777777778,0.06666666666666665,4,3,4,1,3,29,7,1
LMWQUTAB3I,107,inicialization,0.09417837268432339,1.0,0.16666666666666663,5,3,5,0,3,9,6,6
WID622UXWJ,107,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,3,4,1,3,17,4,4
GDCH4NRNGQ,107,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,5,4,5,0,4,13,7,7
419IMOYIVD,107,inicialization,0.09417837268432339,1.0,0.25,4,2,4,0,3,8,4,4
6Y1EM03406,107,inicialization,0.4008553104847219,0.3055555555555556,0.0,3,2,3,1,4,25,4,3
CEH8ACWH4W,107,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,3,4,1,3,17,4,4
CJZU00RG59,107,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,3,2,3,1,3,34,3,7
IU23Z4CFAL,107,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,3,4,1,3,8,4,4
