id,seed,creation_mode,gmean_inv,dem_fpr,dem_ppv,num_leaves,actual_depth,actual_leaves,criterion,max_depht,min_samples_split,max_leaf_nodes,class_weight
JWK9LYS1C7,102,inicialization,0.18181818181818177,0.10714285714285715,0.20833333333333337,6,3,6,0,,2,,
87LY2O6IFD,102,inicialization,0.18181818181818177,0.10714285714285715,0.20833333333333337,6,3,6,1,3,2,6,
L26O77J504,102,inicialization,0.22861078416012992,0.0357142857142857,0.2571428571428571,3,2,3,1,3,5,3,7
611ZIKXNEP,102,inicialization,0.22861078416012992,0.0357142857142857,0.2571428571428571,4,3,4,1,3,23,4,6
RU4826NZPN,102,inicialization,0.14719713457755823,1.0,0.0,4,3,4,1,3,26,4,9
7DZH4LTE7Y,102,inicialization,0.3701633427022264,0.0357142857142857,0.5,2,1,2,1,3,36,3,4
MKO70IJ48O,102,inicialization,0.3701633427022264,0.0357142857142857,0.5,2,1,2,0,3,12,2,7
A0RUR20P1M,102,inicialization,0.29582120978046966,0.4642857142857143,0.09999999999999998,2,1,2,1,3,28,2,3
3NOQFKY4IA,102,inicialization,0.13756063813589658,1.0,0.1428571428571429,4,3,4,0,3,9,4,9
PKEH4HKRKL,102,inicialization,0.18688437181825834,0.0357142857142857,0.275,4,3,4,1,3,9,6,2
2Z4EV8I33P,102,inicialization,0.22861078416012992,0.0357142857142857,0.2571428571428571,4,3,4,1,3,12,6,8
J4MEF9M2BQ,102,inicialization,0.29582120978046966,0.4642857142857143,0.09999999999999998,3,2,3,1,3,25,4,3
LQ9FGHNJEL,102,inicialization,0.22861078416012992,0.0357142857142857,0.2571428571428571,4,3,4,1,3,26,4,7
4RWQ2PN4NZ,102,inicialization,0.09090909090909094,1.0,0.19999999999999996,4,2,4,0,3,15,4,7
FD3NB2BHT7,102,inicialization,0.22861078416012992,0.0357142857142857,0.2571428571428571,3,2,3,1,3,37,6,7
D2M2YOQULR,102,inicialization,0.22861078416012992,0.0357142857142857,0.2571428571428571,4,3,4,1,3,28,6,8
MSFH9QS6MN,102,inicialization,0.35717565346677493,0.0714285714285714,0.34920634920634924,3,2,3,0,3,23,3,6
