id,seed,creation_mode,gmean_inv,dem_fpr,dem_ppv,num_leaves,actual_depth,actual_leaves,criterion,max_depht,min_samples_split,max_leaf_nodes,class_weight
ZYYVLESKSK,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,3,15,3,5
D1JVFYC90R,109,inicialization,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,2,4,1,3,8,8,2
XBR9UGV2MH,109,inicialization,0.3867558593281334,1.0,0.6666666666666667,2,1,2,1,4,34,8,2
C91I7PANV9,109,inicialization,0.42264973081037427,1.0,0.0,2,1,2,0,4,25,2,5
VZCON2JJ9R,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,3,23,8,7
WZRVU0IA1F,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,3,6,3,8
FEJS37RI8F,109,inicialization,0.08013378899220014,0.07500000000000001,0.033333333333333326,5,3,5,0,3,8,7,2
NV5QHAPI6I,109,inicialization,0.3867558593281334,1.0,0.6666666666666667,2,1,2,1,3,35,4,3
IR0UJQI60X,109,inicialization,0.2546440075000701,1.0,0.0,2,1,2,1,4,36,2,9
CZR1E8F9A2,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,3,25,8,5
J6MSJAPRZP,109,inicialization,0.08013378899220014,0.07500000000000001,0.033333333333333326,5,3,5,0,4,23,5,2
WSV9LWKCU3,109,inicialization,0.24893238380118932,0.07500000000000001,0.13333333333333341,4,3,4,0,3,27,6,6
RHCCX3L3CQ,109,inicialization,0.13274181921601214,1.0,0.2857142857142857,4,3,4,1,4,18,6,5
W7GRFPHZNL,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,3,25,6,7
YIU8BCG280,109,inicialization,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,3,4,1,3,25,6,1
UOQTDSJ52E,109,inicialization,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,2,4,0,4,23,6,3
5NITCP0IJC,109,inicialization,0.21553545944726393,0.175,0.33333333333333337,3,2,3,1,3,5,3,2
O5DL4ZTSTB,109,inicialization,0.28388512596056703,1.0,0.19999999999999996,3,2,3,0,4,23,3,7
WE5CXZX5BQ,109,inicialization,0.21553545944726393,0.175,0.33333333333333337,3,2,3,1,3,20,3,2
3IJ77UITGE,109,inicialization,0.2546440075000701,1.0,0.0,2,1,2,0,4,5,2,8
W9DD92V0B0,109,inicialization,0.18350341907227397,1.0,0.0,5,3,5,0,3,2,5,6
KTMW3M7JNJ,109,inicialization,0.13274181921601214,1.0,0.2857142857142857,4,3,4,1,3,10,6,5
K0TU5XXN9K,109,inicialization,0.3867558593281334,1.0,0.6666666666666667,2,1,2,1,4,39,3,4
U4N5TQNJPH,109,inicialization,0.13274181921601214,1.0,0.2857142857142857,4,3,4,1,3,8,7,7
HIZ54PBI1N,109,inicialization,0.057190958417936644,1.0,0.0,6,4,6,1,4,2,7,3
GRFA2AZSIH,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,4,3,3,6
N5AQMFBUEQ,109,inicialization,0.09417837268432339,1.0,0.16666666666666663,5,4,5,1,4,9,5,5
JS2TB8206Q,109,inicialization,0.28388512596056703,1.0,0.19999999999999996,4,3,4,0,3,33,4,8
C31TX16UGC,109,inicialization,0.28388512596056703,1.0,0.19999999999999996,5,4,5,1,4,31,6,9
KAI0TLOLJ7,109,inicialization,0.18875425540736546,0.07500000000000001,0.050000000000000044,4,2,4,0,3,16,4,5
KIUW9ZS5VI,109,inicialization,0.28388512596056703,1.0,0.19999999999999996,3,2,3,0,3,9,3,7
RM121EO52I,109,inicialization,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,2,4,1,4,18,6,3
O085JQ9XPF,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,3,33,4,7
AV5F2GCEAT,109,inicialization,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,2,4,1,3,9,4,3
MMW9X89VV7,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,4,38,4,6
5Q714ZGC4X,109,inicialization,0.2546440075000701,1.0,0.0,4,3,4,1,3,27,7,8
PG50NZ0EE2,109,inicialization,0.13274181921601214,0.07500000000000001,0.08333333333333337,3,2,3,0,3,39,3,2
364LOX6ZSO,109,inicialization,0.28388512596056703,1.0,0.19999999999999996,3,2,3,0,4,27,3,7
8MLS5EGJQL,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,3,25,6,7
U9EB1LPCAK,109,inicialization,0.3867558593281334,1.0,0.6666666666666667,2,1,2,1,3,19,2,3
R3NP4UGD2B,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,3,30,3,5
VDWS7RJBFU,109,inicialization,0.18875425540736546,0.07500000000000001,0.050000000000000044,3,2,3,0,3,35,4,5
ZCA7YANTU8,109,inicialization,0.28388512596056703,1.0,0.19999999999999996,3,2,3,0,4,25,3,9
3ZVSTD5F1F,109,inicialization,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,2,4,1,3,17,4,3
D9ATYKNBJS,109,inicialization,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,2,4,0,4,30,4,3
PQ7QX329AS,109,inicialization,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,2,4,1,4,29,7,3
JEBVZINVQ4,109,inicialization,0.28388512596056703,1.0,0.19999999999999996,3,2,3,1,3,40,4,9
HF0P2WJ3IY,109,inicialization,0.24893238380118932,0.07500000000000001,0.13333333333333341,5,4,5,0,4,15,7,6
BM48Q8GCMP,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,3,38,3,8
8YGFVAV1ZQ,109,inicialization,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,3,4,1,3,27,8,1
TDWEUMO251,109,inicialization,0.08013378899220014,0.07500000000000001,0.033333333333333326,5,3,5,0,3,6,7,2
C4C8BRB9ZT,109,inicialization,0.3867558593281334,1.0,0.6666666666666667,2,1,2,0,3,29,2,3
U05F3DQXAT,109,inicialization,0.2546440075000701,1.0,0.0,2,1,2,1,4,3,2,7
L2NOL6WWUX,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,3,39,6,8
YWM32H141T,109,inicialization,0.3867558593281334,1.0,0.6666666666666667,2,1,2,0,4,39,4,4
TEULXWIRGK,109,inicialization,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,2,4,1,4,13,4,3
ONNC6AOF1Q,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,3,25,6,7
JK1I9G5S6Y,109,inicialization,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,2,4,0,3,19,4,4
QX8HEAHIKP,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,3,17,3,5
8JL02UJL4G,109,inicialization,0.18875425540736546,0.07500000000000001,0.050000000000000044,5,3,5,0,4,14,6,5
M0EIQ3360O,109,inicialization,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,3,4,0,4,37,7,2
I2V6WC3R2K,109,inicialization,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,3,4,0,3,30,4,2
SUOV2BQ1CT,109,inicialization,0.24893238380118932,0.07500000000000001,0.13333333333333341,5,4,5,0,4,11,6,6
FIMS4M3ENC,109,inicialization,0.24893238380118932,0.07500000000000001,0.13333333333333341,4,3,4,0,3,27,4,6
TF367Z67LB,109,inicialization,0.28388512596056703,1.0,0.19999999999999996,4,3,4,0,4,38,5,9
G4LNA198CH,109,inicialization,0.33333333333333337,1.0,0.0,3,2,3,1,3,31,3,4
0EP1COMSBT,109,inicialization,0.24893238380118932,0.07500000000000001,0.13333333333333341,5,4,5,0,4,16,5,6
DFOULXJWUU,109,inicialization,0.3867558593281334,1.0,0.6666666666666667,2,1,2,1,3,37,7,3
DX9755QT7A,109,inicialization,0.24893238380118932,0.07500000000000001,0.13333333333333341,3,2,3,0,3,12,3,6
A2BY75WTH7,109,inicialization,0.3867558593281334,1.0,0.6666666666666667,2,1,2,0,4,24,2,4
MGDKQ4OTTM,109,inicialization,0.2546440075000701,1.0,0.0,4,3,4,1,4,32,4,8
LGKGDO5T49,109,inicialization,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,2,4,1,4,31,6,4
TCS477C0IE,109,inicialization,0.28388512596056703,1.0,0.19999999999999996,4,3,4,0,3,36,5,9
9AUFZD8MTW,109,inicialization,0.18875425540736546,0.07500000000000001,0.050000000000000044,5,3,5,0,3,9,7,5
1DKTA0OI13,109,inicialization,0.21553545944726393,0.175,0.33333333333333337,3,2,3,1,3,21,3,3
8LUNN2CXZE,109,inicialization,0.057190958417936644,1.0,0.0,6,4,6,1,4,7,7,8
O5VC0AZUXU,109,inicialization,0.24893238380118932,0.07500000000000001,0.13333333333333341,4,3,4,0,4,30,4,6
X888ZRAWN0,109,inicialization,0.3867558593281334,1.0,0.6666666666666667,2,1,2,0,4,6,2,4
EDWUFZM6ZL,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,4,11,3,5
THMYK8ML40,109,inicialization,0.13274181921601214,1.0,0.2857142857142857,4,3,4,1,3,17,7,7
U94OQ45TIL,109,inicialization,0.13274181921601214,0.07500000000000001,0.08333333333333337,3,2,3,0,3,26,3,2
N2GRMKJZ3V,109,inicialization,0.08013378899220014,0.07500000000000001,0.033333333333333326,5,3,5,1,3,24,7,1
M77RBKBQIR,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,3,8,3,8
BWQPTZ0PWK,109,inicialization,0.08013378899220014,0.07500000000000001,0.033333333333333326,5,3,5,0,3,22,5,2
GVXNZFZ70N,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,4,18,3,6
44FM3ICN1J,109,inicialization,0.42264973081037427,1.0,0.0,3,2,3,0,4,29,3,5
4E6TFYHKRT,109,inicialization,0.057190958417936644,1.0,0.0,5,3,5,1,3,4,5,4
Q4YA3SAD0J,109,inicialization,0.28388512596056703,1.0,0.19999999999999996,5,4,5,0,4,22,5,7
1ZY2BRHS6T,109,inicialization,0.09417837268432339,1.0,0.25,6,4,6,0,4,2,8,3
1L0EBRE14Y,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,3,35,5,6
BY03ZTVSP8,109,inicialization,0.2603997383663612,0.025000000000000022,0.2142857142857143,2,1,2,0,4,10,2,2
HXRGG0N0VI,109,inicialization,0.09417837268432339,1.0,0.25,5,3,5,0,3,3,8,3
84KLWGVI7H,109,inicialization,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,2,4,1,3,22,7,4
3FIA5GSX53,109,inicialization,0.3867558593281334,1.0,0.6666666666666667,2,1,2,1,3,6,2,3
XATIP10BGH,109,inicialization,0.2546440075000701,1.0,0.0,4,3,4,1,4,31,8,8
P6ZTACZIFQ,109,inicialization,0.18350341907227397,1.0,0.0,5,3,5,0,3,8,7,6
B71W6FD36U,109,inicialization,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,2,4,1,4,21,6,3
Y61Q2ODXMY,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,3,24,4,7
KKBSO59AXT,109,inicialization,0.08013378899220014,0.07500000000000001,0.033333333333333326,5,3,5,0,3,14,8,2
UJVI6PPCPY,109,inicialization,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,2,4,1,4,29,6,4
PO8UNDHX1D,109,inicialization,0.08013378899220014,0.07500000000000001,0.033333333333333326,3,2,3,0,4,28,3,1
P57H6VQ9LP,109,inicialization,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,2,4,0,3,14,5,4
93LN1ERXTA,109,inicialization,0.13274181921601214,1.0,0.2857142857142857,4,3,4,1,4,18,7,6
BQR3VTSYED,109,inicialization,0.24893238380118932,0.07500000000000001,0.13333333333333341,5,4,5,0,4,29,8,6
R70H2O1FFY,109,inicialization,0.18875425540736546,0.07500000000000001,0.050000000000000044,5,3,5,0,4,24,5,5
HC7PBXVD5V,109,inicialization,0.2546440075000701,1.0,0.0,4,3,4,1,4,31,6,8
8ES8AXI0PW,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,4,35,3,8
JBR93M68GU,109,inicialization,0.08013378899220014,0.07500000000000001,0.033333333333333326,5,4,5,0,4,25,5,1
38WAAIOED8,109,inicialization,0.3867558593281334,1.0,0.6666666666666667,2,1,2,1,4,30,2,2
0ICVDLD68M,109,inicialization,0.09417837268432339,1.0,0.16666666666666663,6,4,6,0,4,3,8,2
D375GKO41L,109,inicialization,0.11808289631180313,1.0,0.0,6,3,6,0,4,5,7,5
D8PFCTC9TU,109,inicialization,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,2,4,0,3,32,7,3
MEQDTPW5XY,109,inicialization,0.24893238380118932,0.07500000000000001,0.13333333333333341,4,3,4,0,3,26,4,6
803YAPO0CF,109,inicialization,0.28388512596056703,1.0,0.19999999999999996,5,4,5,0,4,25,8,9
A4HKAQD75I,109,inicialization,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,2,4,0,4,20,7,3
0FP95W8X2I,109,inicialization,0.09417837268432339,1.0,0.25,5,3,5,0,4,6,6,3
89XCJSWUQG,109,inicialization,0.28388512596056703,1.0,0.19999999999999996,4,3,4,1,4,14,4,9
8L7K8A9HFH,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,4,8,3,6
K6Z6442GRW,109,inicialization,0.33333333333333337,1.0,0.0,3,2,3,0,4,21,3,4
3E5AIQK5C3,109,inicialization,0.11808289631180313,1.0,0.0,7,4,7,0,4,3,8,5
SQD3DQ4IYJ,109,inicialization,0.21553545944726393,0.175,0.33333333333333337,3,2,3,0,4,6,3,3
1KG5I141QD,109,inicialization,0.28388512596056703,1.0,0.19999999999999996,3,2,3,0,3,13,3,9
DUTSL6898H,109,inicialization,0.13274181921601214,1.0,0.2857142857142857,4,3,4,1,3,6,6,6
TYV1PBHZQ2,109,inicialization,0.21553545944726393,0.175,0.33333333333333337,3,2,3,1,4,27,3,3
E1GWLEOA4M,109,inicialization,0.42264973081037427,1.0,0.0,3,2,3,0,3,21,3,5
Z0IWMUBOQK,109,inicialization,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,2,4,1,4,26,8,3
R7QHSXLRWH,109,inicialization,0.2546440075000701,1.0,0.0,2,1,2,1,4,17,2,6
IR0UJQI60X,109,inicialization,0.2546440075000701,1.0,0.0,2,1,2,1,4,36,2,9
3IJ77UITGE,109,inicialization,0.2546440075000701,1.0,0.0,2,1,2,0,4,5,2,8
U05F3DQXAT,109,inicialization,0.2546440075000701,1.0,0.0,2,1,2,1,4,3,2,7
4E6TFYHKRT,109,inicialization,0.057190958417936644,1.0,0.0,5,3,5,1,3,4,5,4
BY03ZTVSP8,109,inicialization,0.2603997383663612,0.025000000000000022,0.2142857142857143,2,1,2,0,4,10,2,2
PO8UNDHX1D,109,inicialization,0.08013378899220014,0.07500000000000001,0.033333333333333326,3,2,3,0,4,28,3,1
RVDS6FBCES,109,mutation,0.2603997383663612,0.025000000000000022,0.2142857142857143,2,1,2,0,3,15,2,2
UBUZ9HX6AT,109,crossover,0.057190958417936644,1.0,0.0,5,3,5,0,4,2,5,4
ZYYVLESKSK,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,3,15,3,5
C91I7PANV9,109,inicialization,0.42264973081037427,1.0,0.0,2,1,2,0,4,25,2,5
WZRVU0IA1F,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,3,6,3,8
GRFA2AZSIH,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,4,3,3,6
R3NP4UGD2B,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,3,30,3,5
BM48Q8GCMP,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,3,38,3,8
QX8HEAHIKP,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,3,17,3,5
EDWUFZM6ZL,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,4,11,3,5
M77RBKBQIR,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,3,8,3,8
GVXNZFZ70N,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,4,18,3,6
8ES8AXI0PW,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,4,35,3,8
8L7K8A9HFH,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,4,8,3,6
46JEGH8HOQ,109,crossover,0.2546440075000701,1.0,0.0,3,2,3,1,3,18,3,6
QPTS50L922,109,crossover,0.2546440075000701,1.0,0.0,3,2,3,1,3,18,3,6
W7B76J3TMM,109,crossover,0.2546440075000701,1.0,0.0,3,2,3,1,3,10,3,7
LINZZE3Q8E,109,crossover,0.2546440075000701,1.0,0.0,3,2,3,1,3,18,3,5
4BGDHITCHV,109,crossover,0.42264973081037427,1.0,0.0,2,1,2,0,3,8,2,5
TI4H20R1DO,109,crossover,0.2546440075000701,1.0,0.0,3,2,3,1,3,20,3,5
WY76RZN6NM,109,mutation,0.2546440075000701,1.0,0.0,3,2,3,1,4,27,3,8
OAEFA14461,109,mutation,0.2546440075000701,1.0,0.0,3,2,3,1,4,17,3,7
4VNKT93LTB,109,crossover,0.2546440075000701,1.0,0.0,3,2,3,1,3,26,3,6
0NGJRZGI98,109,crossover,0.2546440075000701,1.0,0.0,3,2,3,1,4,22,3,7
EC5R36KOOL,109,inicialization,0.08013378899220014,0.07500000000000001,0.033333333333333326,4,2,4,0,4,22,4,2
PG50NZ0EE2,109,inicialization,0.13274181921601214,0.07500000000000001,0.08333333333333337,3,2,3,0,3,39,3,2
VDWS7RJBFU,109,inicialization,0.18875425540736546,0.07500000000000001,0.050000000000000044,3,2,3,0,3,35,4,5
U94OQ45TIL,109,inicialization,0.13274181921601214,0.07500000000000001,0.08333333333333337,3,2,3,0,3,26,3,2
0X8K0FSGI9,109,crossover,0.08013378899220014,0.07500000000000001,0.033333333333333326,4,3,4,0,3,17,4,1
UGIT412MR8,109,mutation,0.08013378899220014,0.07500000000000001,0.033333333333333326,4,2,4,0,3,8,4,2
DJ0N8BOROR,109,inicialization,0.3867558593281334,1.0,0.6666666666666667,2,1,2,1,3,36,2,4
U9EB1LPCAK,109,inicialization,0.3867558593281334,1.0,0.6666666666666667,2,1,2,1,3,19,2,3
C4C8BRB9ZT,109,inicialization,0.3867558593281334,1.0,0.6666666666666667,2,1,2,0,3,29,2,3
A2BY75WTH7,109,inicialization,0.3867558593281334,1.0,0.6666666666666667,2,1,2,0,4,24,2,4
X888ZRAWN0,109,inicialization,0.3867558593281334,1.0,0.6666666666666667,2,1,2,0,4,6,2,4
3FIA5GSX53,109,inicialization,0.3867558593281334,1.0,0.6666666666666667,2,1,2,1,3,6,2,3
38WAAIOED8,109,inicialization,0.3867558593281334,1.0,0.6666666666666667,2,1,2,1,4,30,2,2
UMQ49DPER6,109,crossover,0.3867558593281334,1.0,0.6666666666666667,2,1,2,1,3,8,2,4
FNE9I19VPD,109,crossover,0.3867558593281334,1.0,0.6666666666666667,2,1,2,0,4,8,2,4
BXO0X4VO2H,109,crossover,0.057190958417936644,1.0,0.0,5,3,5,0,3,2,6,4
IZWK7ZIGPH,109,mutation,0.42264973081037427,1.0,0.0,2,1,2,0,3,39,4,5
O085JQ9XPF,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,3,33,4,7
MMW9X89VV7,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,4,38,4,6
Y61Q2ODXMY,109,inicialization,0.2546440075000701,1.0,0.0,3,2,3,1,3,24,4,7
6G53QLBSIM,109,mutation,0.2546440075000701,1.0,0.0,3,2,3,1,3,21,4,6
MUTYW3ZNIU,109,crossover,0.2546440075000701,1.0,0.0,3,2,3,1,4,35,4,8
MTCKQ13COF,109,crossover,0.2546440075000701,1.0,0.0,3,2,3,1,4,40,4,8
JUWMS64YCV,109,mutation,0.2546440075000701,1.0,0.0,3,2,3,1,4,26,4,5
SH3KA3D7DV,109,mutation,0.2546440075000701,1.0,0.0,3,2,3,1,4,27,4,6
6WWXDNDB5J,109,crossover,0.2546440075000701,1.0,0.0,3,2,3,1,3,31,4,7
HJKHKH4YKV,109,inicialization,0.21553545944726393,0.175,0.33333333333333337,3,2,3,1,3,12,3,2
5NITCP0IJC,109,inicialization,0.21553545944726393,0.175,0.33333333333333337,3,2,3,1,3,5,3,2
WE5CXZX5BQ,109,inicialization,0.21553545944726393,0.175,0.33333333333333337,3,2,3,1,3,20,3,2
DX9755QT7A,109,inicialization,0.24893238380118932,0.07500000000000001,0.13333333333333341,3,2,3,0,3,12,3,6
1DKTA0OI13,109,inicialization,0.21553545944726393,0.175,0.33333333333333337,3,2,3,1,3,21,3,3
SQD3DQ4IYJ,109,inicialization,0.21553545944726393,0.175,0.33333333333333337,3,2,3,0,4,6,3,3
TYV1PBHZQ2,109,inicialization,0.21553545944726393,0.175,0.33333333333333337,3,2,3,1,4,27,3,3
F7K95ELXNL,109,crossover,0.24893238380118932,0.07500000000000001,0.13333333333333341,3,2,3,0,4,18,3,6
T340SH5DJH,109,crossover,0.24893238380118932,0.07500000000000001,0.13333333333333341,3,2,3,0,3,18,3,6
9JN7VH5AJU,109,crossover,0.21553545944726393,0.175,0.33333333333333337,3,2,3,1,4,16,3,3
S2D2F3QGGT,109,crossover,0.21553545944726393,0.175,0.33333333333333337,3,2,3,0,3,10,3,3
0U1YW0XN3J,109,crossover,0.21553545944726393,0.175,0.33333333333333337,3,2,3,1,3,29,3,3
K0PYVLXPMZ,109,crossover,0.21553545944726393,0.175,0.33333333333333337,3,2,3,0,3,27,3,3
Z98BK5KA0A,109,mutation,0.21553545944726393,0.175,0.33333333333333337,3,2,3,1,3,18,3,2
EB9KUP8DCH,109,crossover,0.21553545944726393,0.175,0.33333333333333337,3,2,3,1,3,14,3,2
YXM5ITH1FQ,109,crossover,0.24893238380118932,0.07500000000000001,0.13333333333333341,3,2,3,0,4,16,3,6
HDR3W4BD0E,109,inicialization,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,2,4,0,4,31,4,4
J6MSJAPRZP,109,inicialization,0.08013378899220014,0.07500000000000001,0.033333333333333326,5,3,5,0,4,23,5,2
KAI0TLOLJ7,109,inicialization,0.18875425540736546,0.07500000000000001,0.050000000000000044,4,2,4,0,3,16,4,5
AV5F2GCEAT,109,inicialization,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,2,4,1,3,9,4,3
3ZVSTD5F1F,109,inicialization,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,2,4,1,3,17,4,3
D9ATYKNBJS,109,inicialization,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,2,4,0,4,30,4,3
TEULXWIRGK,109,inicialization,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,2,4,1,4,13,4,3
JK1I9G5S6Y,109,inicialization,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,2,4,0,3,19,4,4
I2V6WC3R2K,109,inicialization,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,3,4,0,3,30,4,2
BWQPTZ0PWK,109,inicialization,0.08013378899220014,0.07500000000000001,0.033333333333333326,5,3,5,0,3,22,5,2
JBR93M68GU,109,inicialization,0.08013378899220014,0.07500000000000001,0.033333333333333326,5,4,5,0,4,25,5,1
16E9YWJ4TQ,109,crossover,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,2,4,0,3,13,4,4
OYMJ3MLXMJ,109,crossover,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,2,4,0,3,24,4,3
FKXGD89T7R,109,crossover,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,2,4,1,4,16,4,4
WCEPM54SEQ,109,crossover,0.18875425540736546,0.07500000000000001,0.050000000000000044,4,2,4,0,4,23,4,5
C9IJ87Z4E4,109,mutation,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,2,4,0,4,23,4,4
ZD3D4W7MMS,109,crossover,0.18875425540736546,0.07500000000000001,0.050000000000000044,4,2,4,0,4,12,4,5
A5G28DO1LO,109,crossover,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,2,4,0,4,12,4,3
YD0AK2YOFW,109,mutation,0.18875425540736546,0.07500000000000001,0.050000000000000044,4,2,4,0,3,24,4,5
BL4VTMPMBD,109,mutation,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,2,4,0,3,16,4,4
RDNU0OFS3C,109,crossover,0.18875425540736546,0.07500000000000001,0.050000000000000044,4,2,4,0,3,15,4,5
7DG8W6RZK2,109,crossover,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,2,4,0,3,23,4,3
1IGEZIO8FB,109,mutation,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,2,4,1,4,27,4,4
ROX3WD4UZ5,109,mutation,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,2,4,1,3,21,4,4
LHH8J7BQZH,109,crossover,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,2,4,0,3,12,4,3
WRX16P3IHD,109,mutation,0.13274181921601214,0.07500000000000001,0.08333333333333337,4,2,4,1,3,24,4,2
