id,creation_mode,error,dem_fp,dem_ppv,num_leaves,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight
WGAT7VSKWK,inicialization,0.03923107716947716,1.0,0.25,7,0,,2,,
JGZWK1Y35O,inicialization,0.03923107716947716,1.0,0.25,6,1,5,2,7,
LT7QDUHWLZ,inicialization,0.21553545944726382,0.13636363636363635,0.42857142857142855,3,1,5,24,5,5
6YS7H0WSQI,inicialization,0.21553545944726382,0.13636363636363635,0.42857142857142855,3,1,4,34,4,4
A9MNDLU126,inicialization,0.08013378899220014,1.0,0.4,5,1,4,5,5,4
TRPX0TFHG5,inicialization,0.18350341907227397,1.0,0.0,2,1,4,26,2,7
SNPHXL7NRR,inicialization,0.21553545944726382,0.13636363636363635,0.42857142857142855,3,1,4,28,6,5
4AKJND2UPW,inicialization,0.173101769405277,0.3181818181818182,0.3571428571428571,4,0,3,14,4,6
GOPQFRENCC,inicialization,0.21553545944726382,0.13636363636363635,0.42857142857142855,3,1,4,38,5,4
2244L4ABIT,inicialization,0.18350341907227397,1.0,0.0,3,1,4,9,3,7
XNYC0F8226,inicialization,0.22650753184623817,0.3181818181818182,0.33333333333333337,3,0,4,38,6,6
W38GLAG78E,inicialization,0.08013378899220014,1.0,0.4,4,1,4,18,7,3
3UG56L8QNY,inicialization,0.21553545944726393,0.2272727272727273,0.4571428571428571,3,0,4,37,3,5
0Z307UUEAP,inicialization,0.21553545944726393,0.2272727272727273,0.4571428571428571,3,0,5,30,4,5
4Q1WVCE4A4,inicialization,0.18350341907227397,1.0,0.0,3,1,4,33,6,8
RU1MG8QLRO,inicialization,0.09417837268432339,1.0,0.33333333333333337,5,0,4,4,5,5
ZHC3DCU34D,inicialization,0.08013378899220014,1.0,0.4,6,0,4,9,6,1
932SNU88QX,inicialization,0.08013378899220014,1.0,0.4,4,1,5,8,4,4
UNWSG4V3YK,inicialization,0.1679497056621564,1.0,0.5714285714285714,4,0,3,7,4,2
YL9YZS0MDI,inicialization,0.09417837268432339,1.0,0.33333333333333337,5,0,5,6,5,5
FSX7HFFUCM,inicialization,0.21553545944726382,0.13636363636363635,0.42857142857142855,3,1,4,6,3,5
AY9KK68RF9,inicialization,0.21553545944726382,0.13636363636363635,0.42857142857142855,2,0,3,13,2,3
3N1PMVZRAE,inicialization,0.18350341907227397,1.0,0.0,3,1,4,29,6,8
B5DF8H7WAH,inicialization,0.21553545944726393,0.2272727272727273,0.4571428571428571,3,0,5,36,7,5
57JKTONE6T,inicialization,0.173101769405277,0.3181818181818182,0.3571428571428571,5,0,4,8,6,8
YJ01RPMDX6,inicialization,0.173101769405277,0.3181818181818182,0.3571428571428571,4,0,3,19,5,7
IOBZPHIVKR,inicialization,0.09417837268432339,1.0,0.33333333333333337,5,1,4,12,6,5
LOIQOD0ON2,inicialization,0.1679497056621564,1.0,0.5714285714285714,5,1,5,17,5,2
F0QBZOMV0R,inicialization,0.08013378899220014,1.0,0.4,4,1,4,19,5,3
O83V1U8MSQ,inicialization,0.0,1.0,0.0,5,1,5,10,6,8
YFSQKRYYJK,inicialization,0.18350341907227397,1.0,0.0,2,1,5,13,2,3
WVFHTGYLE3,inicialization,0.08013378899220014,1.0,0.4,4,1,3,18,4,5
XIOV1ICEUS,inicialization,0.22650753184623817,0.3181818181818182,0.33333333333333337,3,0,4,39,6,7
LQUOXIK200,inicialization,0.18350341907227397,1.0,0.0,3,1,4,32,3,9
7L036XRAZM,inicialization,0.22650753184623817,0.3181818181818182,0.33333333333333337,3,0,4,5,3,7
G17MMTICQS,inicialization,0.18350341907227397,1.0,0.0,2,1,4,26,2,7
M21H8B377S,inicialization,0.08013378899220014,1.0,0.4,4,0,3,36,5,4
HWM6CMJSUH,inicialization,0.1679497056621564,1.0,0.5714285714285714,3,1,4,13,3,2
45XTXM2FEI,inicialization,0.22650753184623817,0.3181818181818182,0.33333333333333337,3,0,4,38,7,6
TPXJ0NY0SV,inicialization,0.173101769405277,0.3181818181818182,0.3571428571428571,4,0,4,32,4,8
Y4KJCC9ZB1,inicialization,0.22650753184623817,0.3181818181818182,0.33333333333333337,3,0,5,4,3,6
9C61DKM5GH,inicialization,0.21553545944726382,0.13636363636363635,0.42857142857142855,3,1,4,32,7,4
NAQ79EFO8P,inicialization,0.08013378899220014,1.0,0.4,5,0,5,27,5,3
TY004OXJH5,inicialization,0.22650753184623817,0.3181818181818182,0.33333333333333337,3,0,4,26,3,7
IH7WA9PXQF,inicialization,0.173101769405277,0.3181818181818182,0.3571428571428571,5,0,4,14,7,7
LA3E72TQZZ,inicialization,0.1679497056621564,1.0,0.5714285714285714,3,1,5,11,3,2
J3V35854DB,inicialization,0.09417837268432339,1.0,0.33333333333333337,5,0,5,2,5,8
Y4T66EZ1G0,inicialization,0.0,1.0,0.0,4,1,3,18,5,8
OR9SFYSSOK,inicialization,0.21553545944726393,0.2272727272727273,0.4571428571428571,4,0,3,21,4,5
NVK2ENB2FB,inicialization,0.22650753184623817,0.3181818181818182,0.33333333333333337,3,0,4,37,4,8
8PN4GYCH5Y,inicialization,0.08013378899220014,1.0,0.4,5,0,5,24,5,4
F515YAWAED,inicialization,0.08013378899220014,1.0,0.4,5,1,4,13,5,4
80H4DPAKW0,inicialization,0.0,1.0,0.0,4,1,4,13,4,7
1C37M1P9SM,inicialization,0.08013378899220014,1.0,0.4,5,0,4,25,6,2
GK07S8AM2S,inicialization,0.08013378899220014,1.0,0.4,5,1,5,26,5,1
VFM23CJCJ9,inicialization,0.21553545944726382,0.13636363636363635,0.42857142857142855,3,1,4,37,6,3
QSFKJM7I5H,inicialization,0.21553545944726382,0.13636363636363635,0.42857142857142855,3,1,5,22,4,3
MQROGUP93M,inicialization,0.08013378899220014,1.0,0.4,5,0,4,33,5,1
H4BIVZZOBR,inicialization,0.18350341907227397,1.0,0.0,2,1,4,4,2,3
SOB2AO6QZ3,inicialization,0.09417837268432339,1.0,0.33333333333333337,5,0,4,5,5,5
1E95O3UTI0,inicialization,0.08013378899220014,1.0,0.4,6,0,4,19,6,2
0NXLZ6JCIZ,inicialization,0.08013378899220014,1.0,0.4,5,0,4,23,5,3
60HW4L4LZ4,inicialization,0.21553545944726393,0.2272727272727273,0.4571428571428571,5,0,4,24,5,5
64SNVP9RZZ,inicialization,0.18350341907227397,1.0,0.0,3,1,3,28,6,6
I2QSOMYMBG,inicialization,0.0,1.0,0.0,4,1,3,2,5,8
TH7G6F2S2D,inicialization,0.18350341907227397,1.0,0.0,3,1,5,28,4,9
MM9MCL5LWH,inicialization,0.173101769405277,0.3181818181818182,0.3571428571428571,5,0,4,29,5,7
GK0RD0VP12,inicialization,0.18350341907227397,1.0,0.0,3,1,5,30,5,6
SYJO1RU46B,inicialization,0.21553545944726382,0.13636363636363635,0.42857142857142855,2,1,3,37,2,2
EY3XCDRB7M,inicialization,0.08013378899220014,1.0,0.4,6,0,5,26,7,3
HDELMIMWPE,inicialization,0.18350341907227397,1.0,0.0,3,1,3,10,3,6
9WRGV734CP,inicialization,0.08013378899220014,1.0,0.4,6,0,4,17,7,2
NOQGBNM6HX,inicialization,0.08013378899220014,1.0,0.4,5,0,4,23,6,4
FWDLGIJ0NW,inicialization,0.08013378899220014,1.0,0.4,5,0,4,28,6,1
LTTKFSAPW6,inicialization,0.1679497056621564,1.0,0.5714285714285714,3,0,4,23,3,2
PW56EBJ838,inicialization,0.18350341907227397,1.0,0.0,3,1,3,30,6,7
9VKBYP123W,inicialization,0.21553545944726393,0.2272727272727273,0.4571428571428571,3,0,4,4,3,5
DZMRXKZLYK,inicialization,0.18350341907227397,1.0,0.0,3,1,3,3,3,7
8XH1N389KU,inicialization,0.08013378899220014,1.0,0.4,5,0,5,19,5,1
AAZFPMUHJU,inicialization,0.1229419806929708,1.0,0.5,3,0,4,35,3,1
T3O1MGQ3R6,inicialization,0.22650753184623817,0.3181818181818182,0.33333333333333337,3,0,4,32,3,6
92YQEXSLF0,inicialization,0.11808289631180313,1.0,0.0,4,0,3,37,5,9
5EA0KJCDNW,inicialization,0.22650753184623817,0.3181818181818182,0.33333333333333337,3,0,5,37,7,6
D92PIWQ0QT,inicialization,0.08013378899220014,1.0,0.4,5,0,4,33,6,3
I4D9ES2E0U,inicialization,0.08013378899220014,1.0,0.4,5,0,4,21,5,3
CUJESA0M5F,inicialization,0.21553545944726382,0.13636363636363635,0.42857142857142855,2,0,4,14,2,4
QAF13WT9E9,inicialization,0.173101769405277,0.3181818181818182,0.3571428571428571,4,0,5,12,4,7
HC24CO3ISQ,inicialization,0.08013378899220014,1.0,0.4,4,1,3,14,5,3
64JAH2MED8,inicialization,0.0,1.0,0.0,4,1,4,16,5,7
1CILODXL4E,inicialization,0.21553545944726382,0.13636363636363635,0.42857142857142855,3,1,3,4,3,5
86NHJSN2R0,inicialization,0.08013378899220014,1.0,0.4,4,0,4,22,4,2
7O7QUJZBJQ,inicialization,0.22650753184623817,0.3181818181818182,0.33333333333333337,3,0,4,9,3,7
3J4WMGQCD6,inicialization,0.21553545944726393,0.2272727272727273,0.4571428571428571,3,0,4,11,3,5
9Y4N4A33BV,inicialization,0.18350341907227397,1.0,0.0,2,1,4,22,2,5
7PJZ3P0C5Q,inicialization,0.173101769405277,0.3181818181818182,0.3571428571428571,4,0,3,21,4,8
C1G0YLYK3K,inicialization,0.21553545944726382,0.13636363636363635,0.42857142857142855,3,1,3,11,3,5
890V9E154K,inicialization,0.08013378899220014,1.0,0.4,6,1,5,19,6,1
SG7EJIX2HD,inicialization,0.22650753184623817,0.3181818181818182,0.33333333333333337,3,0,5,35,4,8
7GLE86KXHA,inicialization,0.22650753184623817,0.3181818181818182,0.33333333333333337,3,0,3,34,3,7
CFQRVWFFCV,inicialization,0.21553545944726382,0.13636363636363635,0.42857142857142855,3,1,5,31,3,3
UKI8UP5F4W,inicialization,0.1679497056621564,1.0,0.5714285714285714,5,1,3,4,5,2
XKYBPZEJQY,inicialization,0.1679497056621564,1.0,0.5714285714285714,4,1,3,34,6,2
LC752LU8TW,inicialization,0.18350341907227397,1.0,0.0,3,1,3,27,7,8
AHFSSG1G3O,inicialization,0.08013378899220014,1.0,0.4,6,1,4,9,7,2
96BSUIKICF,inicialization,0.21553545944726382,0.13636363636363635,0.42857142857142855,2,0,3,17,2,4
OK47ZHFVZG,inicialization,0.18350341907227397,1.0,0.0,3,1,4,33,5,7
7QFYPYQMRV,inicialization,0.18350341907227397,1.0,0.0,3,1,4,10,3,7
Z369AWM77S,inicialization,0.21553545944726382,0.13636363636363635,0.42857142857142855,3,1,4,29,4,4
3KWW4C79GL,inicialization,0.09417837268432339,1.0,0.33333333333333337,6,0,4,10,7,5
1CP3ASBEW7,inicialization,0.21553545944726382,0.13636363636363635,0.42857142857142855,2,0,4,29,2,4
837Y6QYDJD,inicialization,0.09417837268432339,1.0,0.33333333333333337,5,0,3,6,7,8
3XJ1GY01MQ,inicialization,0.21553545944726393,0.2272727272727273,0.4571428571428571,5,0,4,18,5,5
65J6TMQHCY,inicialization,0.0,1.0,0.0,4,1,3,7,7,8
LIL1X0J9AY,inicialization,0.21553545944726382,0.13636363636363635,0.42857142857142855,3,1,4,34,3,4
EOYV6HTSQR,inicialization,0.08013378899220014,1.0,0.4,6,0,4,12,6,2
WCGYP175NP,inicialization,0.18350341907227397,1.0,0.0,3,1,4,26,7,8
7S3UAU8WTV,inicialization,0.18350341907227397,1.0,0.0,2,1,4,18,2,9
QGCNAA6EEP,inicialization,0.08013378899220014,1.0,0.4,4,0,5,26,4,2
ZVBEQNHM0O,inicialization,0.18350341907227397,1.0,0.0,3,1,3,6,3,8
67TOGW15Y4,inicialization,0.08013378899220014,1.0,0.4,5,1,5,4,5,4
VPU16OXOLG,inicialization,0.18350341907227397,1.0,0.0,3,1,4,25,3,9
457JN9AIA2,inicialization,0.18350341907227397,1.0,0.0,2,1,5,7,2,8
Q9BD21IJXT,inicialization,0.21553545944726382,0.13636363636363635,0.42857142857142855,3,1,5,13,3,3
8TBWW0X18W,inicialization,0.173101769405277,0.3181818181818182,0.3571428571428571,5,0,4,25,6,8
0QNBXUFTYO,inicialization,0.18350341907227397,1.0,0.0,3,1,3,30,4,8
BX78CRWVCY,inicialization,0.21553545944726393,0.2272727272727273,0.4571428571428571,3,0,5,6,3,5
V9HEA6YFEM,inicialization,0.0,1.0,0.0,4,1,3,14,6,8
E8J5GA277J,inicialization,0.18350341907227397,1.0,0.0,2,1,5,7,2,3
PZTGN0QPG1,inicialization,0.1679497056621564,1.0,0.5714285714285714,4,1,4,34,7,2
I5IBN9IYQX,inicialization,0.18350341907227397,1.0,0.0,3,1,4,32,5,7
8D0P8MQ9IS,inicialization,0.0,1.0,0.0,4,1,4,14,6,9
UZOT6WAHYH,inicialization,0.03923107716947716,1.0,0.25,6,1,5,2,6,6
V0D4SX88XQ,inicialization,0.0,1.0,0.0,4,1,3,15,4,8
XQD7LHSI4I,inicialization,0.08013378899220014,1.0,0.4,4,1,5,16,5,4
076J51PKAX,inicialization,0.08013378899220014,1.0,0.4,6,0,4,7,6,3
8AAYUEYCUH,inicialization,0.22650753184623817,0.3181818181818182,0.33333333333333337,3,0,4,7,3,7
680KECSCX3,inicialization,0.22650753184623817,0.3181818181818182,0.33333333333333337,3,0,4,38,6,7
H8IDWCD4Q2,inicialization,0.21553545944726382,0.13636363636363635,0.42857142857142855,2,0,4,26,2,1
RA9B5Q5YKD,inicialization,0.18350341907227397,1.0,0.0,3,1,3,39,3,7
VL3JECPQTE,inicialization,0.08013378899220014,1.0,0.4,5,0,4,30,6,2
0BH7M2P003,inicialization,0.08013378899220014,1.0,0.4,4,0,3,33,4,3
PXBBZMRY4G,inicialization,0.1679497056621564,1.0,0.5714285714285714,3,1,4,37,3,2
4JFL4Y9010,inicialization,0.18350341907227397,1.0,0.0,3,1,3,10,3,6
1NDEA3T2ZT,inicialization,0.173101769405277,0.3181818181818182,0.3571428571428571,4,0,3,29,5,6
0PQP7EM4VI,inicialization,0.21553545944726382,0.13636363636363635,0.42857142857142855,3,1,4,25,6,4
7IQYRJWAPV,inicialization,0.173101769405277,0.3181818181818182,0.3571428571428571,5,0,5,16,7,7
68H56RNFE7,inicialization,0.08013378899220014,1.0,0.4,4,0,4,37,4,4
5V4T18BDEE,inicialization,0.08013378899220014,1.0,0.4,5,0,4,10,5,3
CKTL6KZOBE,inicialization,0.18350341907227397,1.0,0.0,2,0,4,6,2,7
810Z1CUT82,inicialization,0.1679497056621564,1.0,0.5714285714285714,4,1,3,7,4,2
NAB6IBFN18,mutation,0.21553545944726382,0.13636363636363635,0.42857142857142855,3,1,5,22,3,4
5LS3EDVKRB,crossover,0.18350341907227397,1.0,0.0,2,1,4,19,2,3
10LMST089R,crossover,0.22650753184623817,0.3181818181818182,0.33333333333333337,3,0,4,21,3,6
PYLNJ2M5NB,crossover,0.18350341907227397,1.0,0.0,2,0,4,19,2,5
KB0UQ9QI6T,crossover,0.18350341907227397,1.0,0.0,3,1,4,36,4,9
25X3XZORV7,mutation,0.11808289631180313,1.0,0.0,4,0,3,33,4,9
13BAWGSDPT,mutation,0.09417837268432339,1.0,0.33333333333333337,5,1,4,11,5,6
SZMQV9129F,crossover,0.08013378899220014,1.0,0.4,4,1,3,11,4,5
A8RFHQAVEE,crossover,0.09417837268432339,1.0,0.33333333333333337,5,1,4,9,5,5
DDNZC32UUS,crossover,0.08013378899220014,1.0,0.4,4,1,3,8,4,4
0S9Y0TRI0A,mutation,0.0,1.0,0.0,5,1,4,13,5,8
7OHFKESR39,crossover,0.173101769405277,0.3181818181818182,0.3571428571428571,4,0,3,10,5,8
GJ14XXX67W,crossover,0.08013378899220014,1.0,0.4,4,1,4,21,4,6
GBDTS2AYHZ,mutation,0.1679497056621564,1.0,0.5714285714285714,3,0,4,17,3,4
ATXW1JZ7A5,crossover,0.08013378899220014,1.0,0.4,4,1,5,19,4,3
QD8O9KALH0,crossover,0.1679497056621564,1.0,0.5714285714285714,4,0,5,13,4,3
43ZMZM6KPO,mutation,0.18350341907227397,1.0,0.0,3,1,4,24,5,6
IMHKLW1GN4,mutation,0.18350341907227397,1.0,0.0,3,1,3,23,4,6
YRIEDWFFA8,mutation,0.21553545944726382,0.13636363636363635,0.42857142857142855,3,1,4,26,4,5
NCD9PM09LT,crossover,0.1679497056621564,1.0,0.5714285714285714,4,0,4,19,4,4
UUG85U7VTA,crossover,0.0,1.0,0.0,5,1,5,8,5,7
JZZPRZH8JN,mutation,0.08013378899220014,1.0,0.4,4,1,4,8,4,6
FY0BWFJPYL,mutation,0.08013378899220014,1.0,0.4,4,1,4,12,4,6
YJ0PL5XI2Z,crossover,0.1679497056621564,1.0,0.5714285714285714,3,0,3,14,3,3
186JAGKRHV,crossover,0.18350341907227397,1.0,0.0,3,1,4,29,3,6
P9QJKXG4M8,crossover,0.21553545944726382,0.13636363636363635,0.42857142857142855,2,0,4,24,2,4
MLICGI5BT3,mutation,0.21553545944726382,0.13636363636363635,0.42857142857142855,3,1,4,25,3,3
TU3V45CSM1,crossover,0.21553545944726382,0.13636363636363635,0.42857142857142855,2,0,4,23,2,3
J48JPX0ZDF,crossover,0.08013378899220014,1.0,0.4,4,1,5,14,4,3
2A0BM8HOA8,mutation,0.08013378899220014,1.0,0.4,4,1,5,13,4,6
PAPKGFQO6L,mutation,0.08013378899220014,1.0,0.4,4,1,5,17,5,4
M0D0YFVSUK,crossover,0.1679497056621564,1.0,0.5714285714285714,4,0,4,15,4,4
7XF5TAPI7J,crossover,0.173101769405277,0.3181818181818182,0.3571428571428571,5,0,5,9,5,6
GIQC43307H,crossover,0.173101769405277,0.3181818181818182,0.3571428571428571,4,0,4,7,4,6
J60Z9C5WUA,crossover,0.0,1.0,0.0,4,1,5,18,4,8
