id,seed,creation_mode,gmean_inv,dem_fpr,dem_ppv,dem_pnr,max_iter,tol,lambda,l1_ratio,class_weight
P14TI18HQS,107,inicialization,0.32157358999915897,0.09241789697815758,0.0710764240176005,0.14505917513448896,100,0.0001,1.0,0.0,
CRUMLMJ8IP,107,inicialization,0.32509627433045263,0.08266706149442307,0.08637277190207904,0.14352898983861329,100,0.0001,1.0,1.0,
XHEKE5MJ3R,107,inicialization,0.6723380618838857,0.20855366132239095,0.06989778325842894,0.15459892408846385,36,0.027368852406759243,43429.40868064598,0.822424122955478,2
TZSTCZTKOO,107,inicialization,0.6334136921054023,0.004477064737651054,0.02236519607843135,0.033551703526598864,122,0.060952552451084975,78480.25167508516,0.9062178448542928,7
NS45962VAY,107,inicialization,0.5407647640072624,0.050770619174527964,0.04507299270072995,0.07288942020322775,182,0.092725713343549,3650.122723169626,0.8956840141810661,8
H6VQAOZ8SQ,107,inicialization,0.3386623316161781,0.0893297798835258,0.057522915269394126,0.1421159593544531,88,0.06329531101437658,95103.02002430469,0.36915099530305684,6
6PZ10I0201,107,inicialization,0.7567878221444158,0.016223190490291466,0.09398496240601495,0.02878421996413638,154,0.029186681135492394,15135.759268449803,0.6428061511334254,9
ZPTUJ5FB68,107,inicialization,0.6940129276807141,0.11850473088258096,0.08490566037735847,0.08211356843992827,183,0.02408025574126185,89959.99128886894,0.3337605454177237,2
J2J0NDHETK,107,inicialization,0.8002553422927302,0.03591522484030629,0.10633197728772192,0.02564734010759115,137,0.045494039955452134,71679.45415195008,0.7202921056722597,1
LMWQUTAB3I,107,inicialization,0.550237428366077,0.009962350353229836,0.026960784313725505,0.03405618649133291,50,0.01503530110477849,18318.538618532624,0.5067044601103337,6
WID622UXWJ,107,inicialization,0.3825687188325859,0.19559485031797735,0.07247596740350365,0.21128272564255823,180,0.019534698879048143,39525.39652233327,0.2284465958050037,4
GDCH4NRNGQ,107,inicialization,0.6670628828138656,0.007480575884484683,0.016129032258064502,0.006003586371787217,30,0.07364057220172347,27796.272363414075,0.7627687238760804,7
419IMOYIVD,107,inicialization,0.33407895102180485,0.15472312703583063,0.07643581081081086,0.19385056784219962,27,0.03734367158186186,15457.975444009562,0.31455980484768586,4
6Y1EM03406,107,inicialization,0.7019982111171352,0.1651155576237009,0.07945853462157809,0.12131978481769276,165,0.07003346159351,60476.71413291793,0.2223495118551322,3
CEH8ACWH4W,107,inicialization,0.40763522873880575,0.22581327467320955,0.08007322530341038,0.24425104602510458,146,0.0016611661830633223,40073.25638066259,0.26415202898009693,4
CJZU00RG59,107,inicialization,0.33499243028322734,0.3186401003990581,0.014865205341395793,0.3404686192468619,160,0.04347576120534002,84838.27167345169,0.1687332928870624,7
IU23Z4CFAL,107,inicialization,0.3587447512923986,0.17951972023633261,0.07114570824040722,0.20378720860729227,152,0.016315700573695194,16922.749855964128,0.28842405800264304,4
068SYGR4UW,107,inicialization,0.8694847907138881,0.008658008658008658,0.33333333333333337,0.009530185295875682,124,0.00747742463997877,82685.20153896588,0.9611473326374981,8
J5OV0IKAXF,107,inicialization,0.9173471022574157,0.004329004329004329,0.4,0.003622235505080673,113,0.09645173770017122,21585.818459326583,0.34852139026935025,8
LSTGAWLVV3,107,inicialization,0.43311473147355317,0.15134593961955525,0.07696170747018194,0.18514046622833236,167,0.0015714700442271065,83062.00174548138,0.3561057898213791,6
SZGOK72IOA,107,inicialization,0.374943221846157,0.062439189475020085,0.11635410364992949,0.059454871488344274,89,0.02642553154661409,4630.107508145957,0.1441165914824678,5
R1UIYI0VZV,107,inicialization,0.49580027657808,0.1353624659813586,0.0881309178818826,0.12872205618649132,162,0.08358904078592778,77762.4057075416,0.21203216449781603,3
Y9CMTXJOO9,107,inicialization,0.5106114721805729,0.06152967553619019,0.016927683095347756,0.0820705319784818,75,0.027291810729969945,92303.94583275991,0.6887724252106254,6
DLMORT256M,107,inicialization,0.6153971193389942,0.030197272868282637,0.007965686274509887,0.038584578601315034,23,0.04557978487782462,74406.13974539647,0.6816152367354392,6
FR9JYW9A12,107,inicialization,0.3627435356599804,0.2964521905889984,0.14024311392732447,0.40030842797370003,164,0.0009946641725472587,82755.16581457204,0.14683105835364485,8
CNP55D03O9,107,inicialization,0.6518570920829047,0.07956484340849157,0.09585202282564775,0.06171667662881052,21,0.07718483023424474,95313.8520333515,0.8447668920926694,2
546G4OUBMZ,107,inicialization,0.8350313022095093,0.05756024648532798,0.10327826529410139,0.04164734010759115,121,0.06645480053276574,54387.02383825707,0.6088754830338862,2
HDJ52IDYJZ,107,inicialization,0.46087983590874426,0.023118575235839073,0.05858585858585852,0.044982665869695126,171,0.06856379703043598,18096.122444966968,0.2752540860230459,6
6XVPYMVJED,107,inicialization,0.7419724963577081,0.014961151768969283,0.11582410742074611,0.008251046025104604,140,0.07438853455652791,19186.00135797281,0.5046224445221971,1
Z4BNI0X870,107,inicialization,0.5860222084293517,0.012860104065315799,0.03137254901960784,0.003837417812313171,95,0.023070764656894574,6549.096036488901,0.543686413800598,6
1YXYTASKLD,107,inicialization,0.6613435759130497,0.0017837753994105476,0.11375868203088707,0.004824865511057971,100,0.05302412818901716,29253.050829923915,0.8094557399188184,2
5JM2C6IFYG,107,inicialization,0.3309049059889818,0.04769660307119589,0.11874765157040867,0.10805977286312013,93,0.01719783363417538,3711.1655503185034,0.7051992286612554,5
7PABGYX6V6,107,inicialization,0.7538257889898181,0.006451203519607427,0.1692307692307693,0.023650926479378387,112,0.06540953799003578,24242.35059043627,0.8421288446574745,8
GLMO3R9GZG,107,inicialization,0.43822246995231906,0.012916508030514473,0.13145794850110165,0.030998206814106366,40,0.05630970493326084,11460.125245566112,0.26953776362445847,6
LIVQKM6QF1,107,inicialization,0.5725966334857074,0.006324294597910229,0.023582358235823553,0.0003658099222952904,145,0.09174880136508728,74486.63324851896,0.9713997432760563,6
552DH4YKXK,107,inicialization,0.6830709810321358,0.06214306865772656,0.1054178680818122,0.05660251046025104,79,0.09222048207788545,10446.743336901214,0.30750519401664866,2
Y45RIWV0H3,107,inicialization,0.4092952709827532,0.1242579353328539,0.030286523586447234,0.17297549312612082,157,0.09831270746812729,76981.09742482676,0.00702246233231274,8
RX7DCKDVED,107,inicialization,0.3493683707326809,0.2327298109057067,0.06574062011464299,0.27226300059772857,118,0.07336011259189719,92412.93216712266,0.05763772651361365,5
