id,creation_mode,error,dem_fp,dem_ppv,dem_pnr,max_iter,tol,lambda,l1_ratio,class_weight
JWK9LYS1C7,inicialization,0.2022759647825344,0.6071428571428572,0.10000000000000009,0.4545454545454545,100,0.0001,1.0,0.0,
87LY2O6IFD,inicialization,0.0,0.0,0.0,0.2727272727272727,100,0.0001,1.0,1.0,
L26O77J504,inicialization,0.09546596626670911,0.0,0.0,0.4545454545454546,141,0.02471932825422331,9200.321173056378,0.3329814924114096,7
611ZIKXNEP,inicialization,0.14719713457755823,0.0,0.0,0.5454545454545454,134,0.043340350348922335,55806.1198950929,0.4405835491765132,6
RU4826NZPN,inicialization,0.14719713457755823,0.0,0.0,0.3636363636363637,128,0.09150786392717213,62308.24341498146,0.5336704465529557,9
7DZH4LTE7Y,inicialization,0.04653741075440765,0.0,0.0,0.36363636363636365,151,0.0415959594605866,88750.29838912327,0.17206119159676547,4
MKO70IJ48O,inicialization,0.14719713457755823,0.0,0.0,0.5454545454545454,22,0.024238437134597758,27547.776790437492,0.1157528990422052,7
A0RUR20P1M,inicialization,0.0,0.0,0.0,0.2727272727272727,143,0.08335548787680962,67973.9845032804,0.022397365162219574,3
3NOQFKY4IA,inicialization,0.09546596626670911,0.0,0.0,0.4545454545454546,66,0.040707015675823376,18479.472952492233,0.4269040726268196,9
PKEH4HKRKL,inicialization,0.04653741075440765,0.14285714285714285,0.19999999999999996,0.18181818181818177,176,0.0061338341544616435,18849.33170555107,0.9497766935823135,2
2Z4EV8I33P,inicialization,0.14719713457755823,0.0,0.0,0.3636363636363637,163,0.0714789998278239,26080.216895659993,0.9791561684086968,8
J4MEF9M2BQ,inicialization,0.14719713457755823,0.0357142857142857,0.20833333333333337,0.18181818181818182,111,0.05568126568254629,59827.03842321893,0.47116694043501794,3
LQ9FGHNJEL,inicialization,0.09546596626670911,0.0,0.0,0.27272727272727276,176,0.03977286192828615,63836.07638582804,0.4214293221716352,7
