id,creation_mode,error,dem_fp,dem_ppv,dem_pnr,max_iter,tol,lambda,l1_ratio,class_weight
BMOZVAIBKG,inicialization,0.34287125932722906,0.18981481481481483,0.003968253968254065,0.28701754385964917,100,0.0001,1.0,0.0,
JHEVXDMQZU,inicialization,0.3818010729385617,0.18055555555555558,0.0326797385620915,0.2673684210526315,100,0.0001,1.0,1.0,
KT0C328PQL,inicialization,0.32580013753675796,0.3333333333333333,0.0021220159151193463,0.3298245614035088,175,0.004002710026635392,3832.5823012820188,0.7856005266442624,2
KQ90VEW8MG,inicialization,0.36827214199460334,0.22685185185185186,0.018421052631579005,0.3666666666666667,27,0.06679099831394264,80554.71334627543,0.5475907361308185,6
OJL7LC8YCJ,inicialization,0.4539595498864821,0.1574074074074074,0.006993006993006978,0.19543859649122808,103,0.021286556700774745,44232.177609941435,0.0621591072828106,2
IPHE490948,inicialization,0.30846569356994524,0.018518518518518517,0.15726290516206487,0.12070175438596487,54,0.043203777236456097,2587.9890844729202,0.7631916231950118,1
577BBQBM52,inicialization,0.7011928476664016,0.0,0.0,0.032631578947368456,42,0.01935353560796468,24395.90141554236,0.08767422149405124,8
TGKEA0NKYV,inicialization,0.5855034869780456,0.15740740740740738,0.3571428571428571,0.16385964912280704,117,0.023999412697273636,18606.70916996143,0.8549604805589534,8
FMDY6O67P4,inicialization,0.45943752238266466,0.14351851851851855,0.0803571428571429,0.2617543859649123,55,0.04884646821164895,7164.095426408089,0.8846093512359138,6
ZO9EC5DZNY,inicialization,0.3530373997976344,0.4351851851851851,0.039513677811550185,0.42350877192982456,130,0.09148287962481405,44189.34809029517,0.0720074616262334,5
6WCK3AL9R1,inicialization,0.3803803009679474,0.5092592592592593,0.008371385083713823,0.4607017543859649,180,0.02627411083463495,52793.338533991104,0.4535693603562002,7
KK5HTDTAE2,inicialization,0.29270192791824834,0.18518518518518517,0.05125000000000002,0.23122807017543862,80,0.024514660182344748,54192.79121170005,0.10846063769216285,3
ERGUU4216N,inicialization,0.4854655784151356,0.18981481481481483,0.0625,0.20771929824561397,131,0.023444646493290377,56761.61419772825,0.159940824701429,6
J1TONPG7XJ,inicialization,0.3281116292984506,0.6574074074074074,0.10300751879699249,1.0,46,0.07356039672308869,80589.22081509612,0.331007749795724,3
AS3LNE9SLA,inicialization,0.6047152924789526,0.19444444444444442,0.04810855263157893,1.0,187,0.029573751329813457,76393.2763502197,0.6163295286533157,2
H8PF0XPK7M,inicialization,0.5495312686522206,0.24074074074074076,0.3571428571428571,0.2691228070175439,197,0.011838363828273153,51756.227429317136,0.6755340644950576,8
4Q1U4D2RDZ,inicialization,0.4512410696522893,0.287037037037037,0.0010582010582010914,0.2010526315789474,77,0.08997434242230777,80923.36351396934,0.783386306204234,4
VQ8ICTA5D9,inicialization,0.49435010315256844,0.09722222222222222,0.08333333333333337,0.1568421052631579,112,0.0944958457504233,57550.68860016523,0.7879744907874319,7
CRH5FFV0JN,inicialization,0.4311475818869418,0.42592592592592593,0.011578947368421078,1.0,79,0.05739545309824597,87841.93772453873,0.3598500740176199,2
QAFH2OFZ67,inicialization,0.3581808524344119,0.3611111111111111,0.03125,0.4182456140350877,27,0.028482416498872797,17814.042215568097,0.591677934496845,3
XHNOBNCLZ9,inicialization,0.46169457807604486,0.18518518518518517,0.01680672268907568,0.2550877192982457,77,0.06523273347292412,79531.15021709449,0.6890274732146434,2
PGLL55FCO9,inicialization,0.3709546503247544,0.21759259259259262,0.012531328320801949,0.36,65,0.05142403885583253,90421.58327508738,0.18313161151752777,5
ICZO6JAMSW,inicialization,0.4595626670718327,0.004629629629629629,0.03529411764705892,0.01824561403508773,56,0.08786721927587467,9718.869469597414,0.15153943634626443,6
N185YE7M2E,inicialization,0.4768611633378359,0.018518518518518517,0.07692307692307687,0.0680701754385965,142,0.008545582160700477,48255.55862527599,0.04098823896837511,4
LR5SWGB96I,inicialization,0.7538170180413345,0.07407407407407407,0.07264640474425499,1.0,91,0.012543220397266531,65356.22054810517,0.8244255135548244,1
FTXXHF8045,inicialization,0.43007842113093664,0.4027777777777778,0.013888888888888895,0.30736842105263157,122,0.027753730652741802,95870.69862884573,0.2831510904410275,2
HIBU8N8EYX,inicialization,0.5065362287801733,0.04166666666666667,0.0714285714285714,0.017894736842105297,96,0.0016459367335784948,24408.03505099611,0.9355759150531304,7
P5Q49CAMTE,inicialization,0.4012549198568133,0.18518518518518523,0.06636597938144329,0.19543859649122808,66,0.04521354326180074,86935.33222836746,0.9234418760491023,2
ODZE96XNIE,inicialization,0.7057550568317501,0.06481481481481481,0.3333333333333333,0.03894736842105262,192,0.09642409086399673,69145.26620520023,0.8544419741551046,8
0CRKY1QEC9,inicialization,0.37235408553915217,0.30092592592592593,0.03689064558629773,0.38526315789473686,110,0.010788689052271785,85540.82569391774,0.9197235274685063,4
W5A4HVJ3LY,inicialization,0.4086436091895337,0.3055555555555556,0.02031302031302029,0.2617543859649123,110,0.05905117500176623,48590.42715815263,0.6690953041038981,2
4XGFPNFO4P,inicialization,0.3545027756320972,0.3055555555555556,0.06239737274220025,0.35929824561403506,120,0.08498117417549819,56501.29241347534,0.3408321316283496,4
BKW2EJLZKI,inicialization,0.340405476777638,0.6203703703703703,0.08491228070175438,1.0,176,0.03921435965690906,77266.78689046523,0.0017273312585318612,2
JR67KZ94R8,inicialization,0.32580013753675796,0.3425925925925926,0.0016025641025640969,0.32210526315789473,69,0.08733832850274145,64489.21948912225,0.35337509125063427,1
O427L9D5JJ,inicialization,0.45943752238266466,0.09259259259259259,0.06349206349206349,0.09684210526315784,185,0.0318341638773668,33903.7495376213,0.5949293301763158,2
QNGD6U6XKN,inicialization,0.29576881747429107,0.15740740740740744,0.05454545454545451,0.21228070175438596,131,0.060730495524141025,42849.88163588745,0.903707860167375,3
3Y5980I14O,inicialization,0.4549514497974313,0.16203703703703703,0.05128205128205121,0.2421052631578947,149,0.08155971462995489,57149.30386857151,0.6941455168650975,3
J4DF4K2T8J,inicialization,0.6861770427695761,0.12037037037037035,0.06185170956588548,1.0,138,0.025622468594820955,59471.40821115165,0.2830953876502189,2
C4HK6M2ONS,inicialization,0.7347711924652219,0.032407407407407406,0.25,0.025964912280701857,74,0.044449726687910814,66289.65061920778,0.6940650138389639,9
NN9Q7ZEBQ0,inicialization,0.31603872163474755,0.537037037037037,0.1306122448979592,0.46280701754385967,164,0.007778829087360465,53586.25094369595,0.41627014680336727,3
RQZJSD1EF8,inicialization,0.3424596534361505,0.2731481481481482,0.03911290322580646,0.2824561403508772,138,0.012957021456440997,41537.521927923095,0.7517613207586393,4
6XV2J48TIE,inicialization,0.4245272976336487,0.34259259259259256,0.015151515151515138,0.2873684210526316,128,0.09152900804713017,76727.48102142461,0.08141124690171675,2
YMNL6LAGR4,inicialization,0.42499764728506917,0.18055555555555547,0.03482142857142856,0.14210526315789473,127,0.0980676871271192,19440.2629948367,0.5341757565479048,2
0UJ39XV0YK,inicialization,0.3387667300948649,0.32407407407407407,0.012820512820512775,0.37157894736842106,32,0.005403788790979773,35751.83314057161,0.5336998768361605,2
A7RSRF00AG,inicialization,0.5173463504182887,0.1712962962962963,0.05303030303030298,0.24245614035087715,187,0.04236638561955082,70443.4643393493,0.45978682305368757,5
THHJZ7NRTG,inicialization,0.5704376535078877,0.18055555555555558,0.16666666666666663,0.2031578947368421,20,0.043587409555969236,60304.22392149647,0.5211807172314545,4
G2L5197OXX,inicialization,0.33999540864774236,0.5462962962962963,0.08064516129032256,0.5224561403508772,142,0.058693180890749895,63915.567910127436,0.9455981684662847,7
NGX54VXZEM,inicialization,0.5330164959298958,0.23148148148148148,0.3454545454545455,0.22280701754385968,37,0.08236268190088679,9369.65523112493,0.4981321597752868,6
9MR4P8UIS0,inicialization,0.3416372136568179,0.6203703703703705,0.13563829787234039,0.5287719298245614,146,0.0580180679143108,78375.66475836198,0.7641097031383784,3
2SS3XTWUSQ,inicialization,0.4896896369201713,0.32407407407407407,0.008771929824561375,1.0,64,0.06490285953318958,6782.653177270398,0.6058719379028027,1
V88D30CSLW,crossover,0.3613503490775427,0.5694444444444444,0.04627915586819692,0.4870175438596491,88,0.06398101356572716,29185.843746781502,0.5340538276868435,2
54NG98JF9B,crossover,0.32140009173458073,0.37962962962962965,0.032699955810870485,0.3291228070175438,71,0.039490462352371816,26006.25238862681,0.5338218056972218,2
V2DAEKCK1M,crossover,0.3457597512913907,0.18055555555555558,0.024904214559387072,0.28035087719298246,90,0.04401679169349433,54676.008520855874,0.4155299774224693,
